sensor_video,sensor_image,obj_id,obj_pose,pose_id,pose_1,pose_2,pose_3,pose_4,pose_5,pose_6,move_1,move_2,move_3,move_4,move_5,move_6
video_1.mp4,image_1.png,1,"[0, 0, 0, 0, 0, -48]",1,0.0,0.0,2.6000720712912386,3.9313553847283877,-1.2121340953149584,0.0,-1.593533692987088,-4.246635009225891,0.0,-1.6169140496837588,-4.899679035776998,-0.2820683751437567
video_2.mp4,image_2.png,1,"[0, 0, 0, 0, 0, -48]",2,0.0,0.0,5.019054817175734,10.22602396788437,-0.9920206224289849,0.0,3.8535002964258442,2.6428839327412508,0.0,-2.4373173262785963,-1.435751932502499,-1.3589356453484291
video_3.mp4,image_3.png,1,"[0, 0, 0, 0, 0, -48]",3,0.0,0.0,4.0380141587323415,0.293860574251255,-0.8608378653184054,0.0,-0.8477098081431915,-1.5018187594569374,0.0,1.0784850241179083,0.7755787754585413,2.9493114166294463
video_4.mp4,image_4.png,1,"[0, 0, 0, 0, 0, -48]",4,0.0,0.0,2.730530625304093,6.957290111209311,-5.556256743165086,0.0,-1.9481148528056802,-0.449962582798924,0.0,-1.723100015448984,-2.8099991750020434,-0.6502463693288876
video_5.mp4,image_5.png,1,"[0, 0, 0, 0, 0, -48]",5,0.0,0.0,5.498790435297746,2.2949589865425217,4.439965885153338,0.0,-1.038431572762728,1.6452749797837916,0.0,1.2710866104379939,-4.366618735462723,-1.367898090283941
video_6.mp4,image_6.png,1,"[0, 0, 0, 0, 0, -48]",6,0.0,0.0,2.583938821406031,14.895732279643735,8.06880482087383,0.0,-1.9125713766574481,3.8789118684327644,0.0,4.070879599029892,2.765902496099523,4.338949077911359
video_7.mp4,image_7.png,1,"[0, 0, 0, 0, 0, -48]",7,0.0,0.0,2.5426683931077143,-3.7266770426904934,11.26479399296278,0.0,-0.04272754539627588,-3.0261492450258096,0.0,4.006163317375663,-3.8691040237633665,-3.2796211248708507
video_8.mp4,image_8.png,1,"[0, 0, 0, 0, 0, -48]",8,0.0,0.0,2.739214475305864,-2.062777354264277,14.53447376326346,0.0,1.3083792036906958,3.790779777436164,0.0,4.9428079079475555,0.660407232282183,-2.3028934097814258
video_9.mp4,image_9.png,1,"[0, 0, 0, 0, 0, -48]",9,0.0,0.0,3.1228145680563655,-1.5902385344804735,-14.627058016115877,0.0,3.391500407889417,-4.737371150656022,0.0,0.2377624835025296,4.422863700097057,0.5720080380577457
video_10.mp4,image_10.png,1,"[0, 0, 0, 0, 0, -48]",10,0.0,0.0,3.626594290626493,-8.236707862982572,-3.2705468119745653,0.0,0.84081828340583,-1.9026890392098608,0.0,2.2979766174328446,-4.4779775603078225,-0.16969798856393492
video_11.mp4,image_11.png,1,"[0, 0, 0, 0, 0, -48]",11,0.0,0.0,4.667804976363874,14.943691403404483,13.315564646380626,0.0,-4.195650863819559,-3.3694415451033635,0.0,-2.3350624745172333,-4.156948972863592,0.5998135788476446
video_12.mp4,image_12.png,1,"[0, 0, 0, 0, 0, -48]",12,0.0,0.0,2.7136669067386037,-0.21447178604702266,10.560673369485144,0.0,-3.4090360876689765,-3.1781860284998986,0.0,-1.228170839048206,0.3807902876050875,4.276994582718009
video_13.mp4,image_13.png,1,"[0, 0, 0, 0, 0, -48]",13,0.0,0.0,3.0966595695193533,-4.858191430517696,6.406457163312755,0.0,-0.265986866717447,4.956759866670806,0.0,2.6190000324384446,4.150647530017983,-1.966998581869098
video_14.mp4,image_14.png,1,"[0, 0, 0, 0, 0, -48]",14,0.0,0.0,3.3994111930501263,-4.248348130303613,-0.21203417396154123,0.0,0.12787938099681018,-2.467817894827289,0.0,2.8096824227930997,-4.648038043141149,0.9426769291969217
video_15.mp4,image_15.png,1,"[0, 0, 0, 0, 0, -48]",15,0.0,0.0,3.2460134514128773,3.2976124127589017,-13.30801084622734,0.0,0.2327407923817537,-4.990903319260807,0.0,4.85659416491284,4.440816320762018,4.323919673287996
video_16.mp4,image_16.png,1,"[0, 0, 0, 0, 0, -48]",16,0.0,0.0,3.7357219441206935,-13.792037699484563,0.9971022225344033,0.0,2.52559152140217,-0.8307492148089981,0.0,3.0403314301984903,-0.1276431090774297,-3.8592863092525143
video_17.mp4,image_17.png,1,"[0, 0, 0, 0, 0, -48]",17,0.0,0.0,3.338035416965594,13.102699995630203,3.7311331030080375,0.0,1.7525171303995677,-0.23914964210400935,0.0,1.1472261151519811,-1.4988142741557988,4.295486826634095
