sensor_image,x,y,z,Rx,Ry,Rz,dx,dy,dz,dRx,dRy,dRz
image_1.png,-1.40492099426214,0.0,3.8638556059232316,0.0,0.0,-179.02684299833902,-1.6738572058421464,4.344659433637106,0.0,0.0,0.0,-2.040501664110722
image_2.png,-3.817255741310668,0.0,3.185635944305952,0.0,0.0,-177.16172273696145,2.535314923830299,-0.9637594825710346,0.0,0.0,0.0,4.292916715697835
image_3.png,1.706378696181594,0.0,3.396059702807294,0.0,0.0,-173.92619758678572,2.518899577771568,-2.1304885766488266,0.0,0.0,0.0,-2.34094372663209
image_4.png,-2.35444387895373,0.0,3.253941642595026,0.0,0.0,-171.2472481043432,2.849242221190856,-3.4304856703375486,0.0,0.0,0.0,3.2814661321669494
image_5.png,-0.38520637747068154,0.0,3.2735420348156357,0.0,0.0,-169.11530711784627,-2.3558751194790997,-3.374546091146126,0.0,0.0,0.0,4.851086793371319
image_6.png,-0.31348798352298424,0.0,3.876505245316591,0.0,0.0,-167.027825725715,-2.7037891612996194,4.016980648738512,0.0,0.0,0.0,2.833966455148058
image_7.png,0.2324805346669967,0.0,3.981829389818253,0.0,0.0,-165.73841187137361,-3.7564614014098496,-1.19059055776011,0.0,0.0,0.0,0.1898992038643179
image_8.png,3.917730007820797,0.0,3.4536968445560454,0.0,0.0,-162.47149344880972,0.6230609919685505,-1.434241624435536,0.0,0.0,0.0,-4.339257361483281
image_9.png,-4.060594892415583,0.0,3.478370307039988,0.0,0.0,-158.42005263015363,3.8280016578272518,2.7304601056819293,0.0,0.0,0.0,-0.27586210828927005
image_10.png,0.7594649555617927,0.0,3.497391365498663,0.0,0.0,-158.01172665595655,1.383197650821971,-4.161208043762695,0.0,0.0,0.0,-0.6174405302829644
image_11.png,1.924721193700199,0.0,3.0132368577588995,0.0,0.0,-152.46476314909725,4.078195826787146,1.0793887486484903,0.0,0.0,0.0,-2.9720395881300474
image_12.png,0.21848321750071698,0.0,3.9473705904889242,0.0,0.0,-147.78196378815596,0.4697831728900106,-1.0595482312347932,0.0,0.0,0.0,-0.7641236328569558
image_13.png,-3.386904821150037,0.0,3.0834224354420185,0.0,0.0,-147.2811364683326,1.1136755753599794,-2.943687369506181,0.0,0.0,0.0,-1.4224211591966132
image_14.png,-0.6139848653767963,0.0,3.940431945252813,0.0,0.0,-144.99254677232713,1.9417699694597959,0.6445346167527263,0.0,0.0,0.0,-3.3631573884835153
image_15.png,2.917250380826646,0.0,3.9903389473967046,0.0,0.0,-142.33396005270933,-3.161467357328761,-3.248495322259434,0.0,0.0,0.0,-0.5862585666751388
image_16.png,1.176354970758771,0.0,3.4246854687515063,0.0,0.0,-138.34683600224628,-4.184382318264001,-0.06449949647978925,0.0,0.0,0.0,-2.3720004367551093
image_17.png,-3.896248588356949,0.0,3.100293942265498,0.0,0.0,-131.9538704634236,2.2682409288206746,4.114853949024328,0.0,0.0,0.0,0.2206242068226434
image_18.png,-1.8201682060602398,0.0,3.2930202845077967,0.0,0.0,-122.31703212474842,2.9297481306302275,3.9472716608022798,0.0,0.0,0.0,-4.648399402838058
