sensor_image,x,y,z,Rx,Ry,Rz,dx,dy,dz,dRx,dRy,dRz
image_1.png,0.4881350392732475,0.0,3.748267981289698,0.0,0.0,137.23318971788734,1.997909204297504,-0.9716964773481516,0.0,0.0,0.0,-3.891408239465295
image_2.png,2.151893663724195,0.0,3.18020270731629,0.0,0.0,11.2395711891119,2.345495251533113,-1.6388392817170834,0.0,0.0,0.0,-3.3936414819042984
image_3.png,1.027633760716439,0.0,3.3890231445324828,0.0,0.0,132.50069901169263,-3.3509943464128207,1.6385860907046654,0.0,0.0,0.0,-1.7189439051121704
image_4.png,0.4488318299689684,0.0,3.0376001815648124,0.0,0.0,99.92126366579618,-3.062924765816596,-0.2082749493460911,0.0,0.0,0.0,2.612478104935251
image_5.png,-0.7634520066109527,0.0,3.011787739180724,0.0,0.0,168.9556023784944,-2.577807480131436,-1.4854224860868006,0.0,0.0,0.0,-2.940958378030476
image_6.png,1.4589411306665614,0.0,3.996267871634844,0.0,0.0,153.25708311466138,4.240857614895742,-1.3096093746969837,0.0,0.0,0.0,-1.7494749020048683
image_7.png,-0.6241278873730751,0.0,3.488196658055437,0.0,0.0,-119.06078119848864,-0.667960977134373,3.409686827682315,0.0,0.0,0.0,2.658197871980612
image_8.png,3.917730007820797,0.0,3.37202476397192,0.0,0.0,28.787045804149106,1.200267871314376,-4.098139395843715,0.0,0.0,0.0,2.493472765750536
image_9.png,4.636627605010293,0.0,3.196172094563978,0.0,0.0,-169.7171832211906,4.281963032979302,-0.6743356863889237,0.0,0.0,0.0,3.4861717932816525
image_10.png,-1.1655848117422227,0.0,3.8071922450885465,0.0,0.0,67.78228047673338,-4.74982801355802,1.1196066186373073,0.0,0.0,0.0,-1.056678654670267
image_11.png,2.917250380826646,0.0,3.705752719530148,0.0,0.0,14.941983207762377,-0.373231515165138,-1.552870526908427,0.0,0.0,0.0,-3.2835416751254334
image_12.png,0.2889491975290443,0.0,3.001556197929632,0.0,0.0,-128.59867659148446,3.830454936531776,2.888485511583345,0.0,0.0,0.0,-2.828996766044365
