sensor_video,sensor_image,obj_id,obj_pose,pose_id,pose_1,pose_2,pose_3,pose_4,pose_5,pose_6,move_1,move_2,move_3,move_4,move_5,move_6
video_1.mp4,image_1.png,1,"[0, 0, 0, 0, 0, -48]",1,0.0,-2.526537471647828,3.862661834805229,0.0,0.0,-178.95751122077075,4.104082750755605,-4.304978643324637,0.0,-2.733567096926013,1.7037057243548412,4.547258160675943
video_2.mp4,image_2.png,1,"[0, 0, 0, 0, 0, -48]",2,0.0,2.9997492947136184,4.607502608568224,0.0,0.0,-178.8963090815915,3.3821263864964024,2.5023161244989156,0.0,-0.6549072654136987,0.644800053745783,4.610160569932642
video_3.mp4,image_3.png,1,"[0, 0, 0, 0, 0, -48]",3,0.0,-4.53675691930324,4.365637007046682,0.0,0.0,-178.8742418032344,2.102125617190075,2.0650910153362814,0.0,-4.136772769965193,4.503091125541655,-0.5699894081111401
video_4.mp4,image_4.png,1,"[0, 0, 0, 0, 0, -48]",4,0.0,2.990030548020849,3.8833219262548333,0.0,0.0,-178.7673609955457,1.5862760682743335,-2.1067238181561585,0.0,0.9907323699367199,2.673983334261938,-0.6961042089714962
video_5.mp4,image_5.png,1,"[0, 0, 0, 0, 0, -48]",5,0.0,-1.9779473000875,4.156131645430248,0.0,0.0,-178.72434251910215,-1.0807114628661796,-3.524102460670292,0.0,-0.10309947711586442,4.521733286914072,0.9269919397715292
video_6.mp4,image_6.png,1,"[0, 0, 0, 0, 0, -48]",6,0.0,0.3116798562878813,3.9515785282282945,0.0,0.0,-178.70798716629406,1.9002560233107353,-2.3196973776083185,0.0,0.4375069215279499,4.7168785104802105,-4.042870951286512
video_7.mp4,image_7.png,1,"[0, 0, 0, 0, 0, -48]",7,0.0,-4.265730690348676,4.073287262687947,0.0,0.0,-178.5473303349698,-1.8269031101767332,0.42031020977767497,0.0,0.5977772940296919,3.8661701999287743,-0.5517113738012416
video_8.mp4,image_8.png,1,"[0, 0, 0, 0, 0, -48]",8,0.0,4.856237018337772,4.274591036032793,0.0,0.0,-178.4878628291318,-0.9657490259177877,2.1203795318082888,0.0,4.807421273254059,1.2560543436115665,2.4981634473569443
video_9.mp4,image_9.png,1,"[0, 0, 0, 0, 0, -48]",9,0.0,5.086379109705129,4.119938583307504,0.0,0.0,-178.48539870287843,-2.345010041998037,-3.983856342382106,0.0,3.465659221114647,1.6254227266994796,-0.7429589138151504
video_10.mp4,image_10.png,1,"[0, 0, 0, 0, 0, -48]",10,0.0,2.3748844536256737,3.626885755383178,0.0,0.0,-178.25130384681847,2.47372306237928,2.315113542407249,0.0,4.337386185502099,2.133728996702768,-4.37886089908436
video_11.mp4,image_11.png,1,"[0, 0, 0, 0, 0, -48]",11,0.0,-4.371300698001898,4.165569859247704,0.0,0.0,-178.23015703879054,-1.6121319225933783,1.2641916701325409,0.0,4.330485794578493,-2.977482096522752,2.1558077778809226
