sensor_image,object_label,pose_x,pose_y,pose_z,pose_Rx,pose_Ry,pose_Rz,shear_x,shear_y,shear_z,shear_Rx,shear_Ry,shear_Rz,object_x,object_y,object_z,object_Rx,object_Ry,object_Rz
image_1.png,cone,0.48813503927324753,-1.882041180058974,4.401259500803609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25,75,0,0,0,0
image_2.png,cone,-1.9842518332545067,1.9562544563885718,4.922111461767193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25,75,0,0,0,0
image_3.png,cone,1.6017353749268501,-2.164811534178334,4.0894945450329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25,75,0,0,0,0
image_4.png,cone,-2.0992239278955593,-1.200730440998795,4.405942321968284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25,75,0,0,0,0
image_5.png,cone,1.1801542899884154,-3.1884903826309694,4.024313199710158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25,75,0,0,0,0
image_6.png,cone,-0.7123129905423387,2.885455123065187,4.34261098434159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25,75,0,0,0,0
image_7.png,cone,-3.6452593577754975,-4.431519235667597,4.622231058839795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25,75,0,0,0,0
image_8.png,cone,-2.0171767404396923,1.9699724172498732,4.279067948228598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25,75,0,0,0,0
image_9.png,cone,0.6996491070126485,2.7869539594110337,4.209749949655635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25,75,0,0,0,0
image_10.png,cone,0.9087276124817318,2.7740756184875313,4.1157032333270935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25,75,0,0,0,0
image_11.png,cone,0.7432524884957878,-2.4057743565464507,4.577140244020342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25,75,0,0,0,0
image_12.png,cone,1.5320081985713365,-1.2618686206743854,4.695270005904686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25,75,0,0,0,0
image_13.png,cone,1.5210327000168888,0.8759963519638898,4.671957140595822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25,75,0,0,0,0
image_14.png,cone,-0.6858156456602602,-2.2717809757553296,4.948861020720507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25,75,0,0,0,0
image_15.png,cone,3.965465958510631,-1.2914720078211128,4.002703213893502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25,75,0,0,0,0
image_16.png,cone,-1.3243812995210344,-3.0294571981436036,4.647196653894036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25,75,0,0,0,0
image_17.png,cone,-0.6413507473437319,-0.40144116243992656,4.60039223709764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25,75,0,0,0,0
image_18.png,cone,3.9192335501567204,-4.553876987458859,4.588739609970288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25,75,0,0,0,0
image_19.png,cone,3.0619398904608577,2.9979588457061803,4.962770319840242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25,75,0,0,0,0
image_20.png,cone,2.038885835403663,-4.230435530133673,4.01687167337004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25,75,0,0,0,0
image_21.png,cone,-3.997731126876989,0.18835148831526016,4.69648243070145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25,75,0,0,0,0
image_22.png,cone,4.194826137446736,-1.9318990045480389,4.813678649701863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25,75,0,0,0,0
image_23.png,cone,-4.808068016906665,1.8328133554768042,4.530537214562782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25,75,0,0,0,0
image_24.png,cone,2.1424129954911137,0.7754294883137547,4.509807196621584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25,75,0,0,0,0
image_25.png,cone,1.0639321412792437,-0.43859433199520304,4.372679069820996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25,75,0,0,0,0
image_26.png,cone,1.4399019922963738,-1.9840136551905752,4.710336828974214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25,75,0,0,0,0
image_27.png,cone,2.3519402212259486,-1.6685484797135808,4.524970442254264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25,75,0,0,0,0
image_28.png,cone,4.621885451174382,-4.188986100120032,4.750595022928987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25,75,0,0,0,0
image_29.png,cone,-2.51246856480042,-0.9275882858619262,4.333507465791275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25,75,0,0,0,0
image_30.png,cone,0.7615733441783687,-2.677658578290573,4.924158766620764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25,75,0,0,0,0
