sensor_image,object_label,pose_x,pose_y,pose_z,pose_Rx,pose_Ry,pose_Rz,shear_x,shear_y,shear_z,shear_Rx,shear_Ry,shear_Rz,object_x,object_y,object_z,object_Rx,object_Ry,object_Rz
image_1.png,edge,-1.40492099426214,0.0,3.8638556059232316,0.0,0.0,-179.02684299833902,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
image_2.png,edge,-3.817255741310668,0.0,3.185635944305952,0.0,0.0,-177.16172273696145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
image_3.png,edge,1.706378696181594,0.0,3.396059702807294,0.0,0.0,-173.92619758678572,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
image_4.png,edge,-2.35444387895373,0.0,3.253941642595026,0.0,0.0,-171.2472481043432,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
image_5.png,edge,-0.38520637747068154,0.0,3.2735420348156357,0.0,0.0,-169.11530711784627,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
image_6.png,edge,-0.31348798352298424,0.0,3.876505245316591,0.0,0.0,-167.027825725715,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
image_7.png,edge,0.2324805346669967,0.0,3.981829389818253,0.0,0.0,-165.73841187137361,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
image_8.png,edge,3.917730007820797,0.0,3.4536968445560454,0.0,0.0,-162.47149344880972,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
image_9.png,edge,-4.060594892415583,0.0,3.478370307039988,0.0,0.0,-158.42005263015363,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
image_10.png,edge,0.7594649555617927,0.0,3.497391365498663,0.0,0.0,-158.01172665595655,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
image_11.png,edge,1.924721193700199,0.0,3.0132368577588995,0.0,0.0,-152.46476314909725,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
image_12.png,edge,0.21848321750071698,0.0,3.9473705904889242,0.0,0.0,-147.78196378815596,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
image_13.png,edge,-3.386904821150037,0.0,3.0834224354420185,0.0,0.0,-147.2811364683326,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
image_14.png,edge,-0.6139848653767963,0.0,3.940431945252813,0.0,0.0,-144.99254677232713,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
image_15.png,edge,2.917250380826646,0.0,3.9903389473967046,0.0,0.0,-142.33396005270933,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
image_16.png,edge,1.176354970758771,0.0,3.4246854687515063,0.0,0.0,-138.34683600224628,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
image_17.png,edge,-3.896248588356949,0.0,3.100293942265498,0.0,0.0,-131.9538704634236,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
image_18.png,edge,-1.8201682060602398,0.0,3.2930202845077967,0.0,0.0,-122.31703212474842,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
image_19.png,edge,-2.171930374235904,0.0,3.9413777047064986,0.0,0.0,-122.23164820046362,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
image_20.png,edge,4.767610881903371,0.0,3.3381589518368457,0.0,0.0,-117.08207850206162,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
image_21.png,edge,-4.797816025596743,0.0,3.320017150822468,0.0,0.0,-106.22747269450737,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
image_22.png,edge,-4.812101995636448,0.0,3.207470075441109,0.0,0.0,-104.49001812397137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
image_23.png,edge,1.5310832546539839,0.0,3.5521924699224066,0.0,0.0,-98.00657944637005,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
image_24.png,edge,-2.346105090605546,0.0,3.148140860948165,0.0,0.0,-90.93644800590467,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
image_25.png,edge,4.636627605010293,0.0,3.536579211108722,0.0,0.0,-88.6886912675438,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
image_26.png,edge,0.6843394886864846,0.0,3.0256627180545315,0.0,0.0,-79.53553863770459,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
image_27.png,edge,2.9915856421672355,0.0,3.872650655447395,0.0,0.0,-78.22812565960682,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
image_28.png,edge,-4.608122077456793,0.0,3.949318822415681,0.0,0.0,-71.98958898866535,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
image_29.png,edge,-2.105939070527989,0.0,3.511318982546456,0.0,0.0,-70.39930883494382,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
image_30.png,edge,0.48813503927324753,0.0,3.3117958819941027,0.0,0.0,-68.2629026472679,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
image_31.png,edge,-0.7634520066109527,0.0,3.024678728391331,0.0,0.0,-59.937312315140886,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
image_32.png,edge,-1.362892290573774,0.0,3.4880562806489546,0.0,0.0,-59.77264694514871,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
image_33.png,edge,3.32619845547938,0.0,3.383463894171898,0.0,0.0,-56.988678648696435,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
image_34.png,edge,2.7423368943421664,0.0,3.213311977367482,0.0,0.0,-56.66004563702748,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
image_35.png,edge,0.28894919752904435,0.0,3.216896984398474,0.0,0.0,-54.548643947941045,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
image_36.png,edge,0.8651293481008313,0.0,3.097844484494034,0.0,0.0,-49.611938781819845,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
image_37.png,edge,1.3992102132752384,0.0,3.952791656971945,0.0,0.0,-45.8355348644416,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
image_38.png,edge,2.151893663724195,0.0,3.6963434888154594,0.0,0.0,-45.7074490029309,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
image_39.png,edge,3.2894002921736316,0.0,3.9729194890231305,0.0,0.0,-43.83173702755377,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
image_40.png,edge,1.0484551974504601,0.0,3.9615701545414987,0.0,0.0,-39.91151624357312,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
image_41.png,edge,-0.8533806000947646,0.0,3.730855806770158,0.0,0.0,-33.86076409141785,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
image_42.png,edge,-2.467083974602179,0.0,3.5844760689557686,0.0,0.0,-32.29143743155478,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
image_43.png,edge,-4.358525036512156,0.0,3.617876691917524,0.0,0.0,-21.50504898138294,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
image_44.png,edge,4.883738380592263,0.0,3.7653252538069655,0.0,0.0,-20.8671704172269,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
image_45.png,edge,-1.1655848117422227,0.0,3.896671293040342,0.0,0.0,-19.391215442687297,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
image_46.png,edge,-2.0385980247785507,0.0,3.630447936866791,0.0,0.0,-19.298010426046943,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
image_47.png,edge,-4.798924538125064,0.0,3.8621915174216834,0.0,0.0,-10.56637828299256,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
image_48.png,edge,-3.034176383199465,0.0,3.66991654659091,0.0,0.0,0.9794740123166434,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
image_49.png,edge,-1.8457164907581616,0.0,3.144847759343377,0.0,0.0,3.5305907837702932,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
image_50.png,edge,-3.9795518925197193,0.0,3.7486636198505474,0.0,0.0,7.182854845501765,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
image_51.png,edge,1.027633760716439,0.0,3.377751839292481,0.0,0.0,8.989359211535145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
image_52.png,edge,2.163272041185655,0.0,3.189847911902758,0.0,0.0,10.418374451117927,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
