sensor_image,object_label,pose_x,pose_y,pose_z,pose_Rx,pose_Ry,pose_Rz,shear_x,shear_y,shear_z,shear_Rx,shear_Ry,shear_Rz,object_x,object_y,object_z,object_Rx,object_Ry,object_Rz
image_1.png,edge,0.488135039,0,3.993071925,22.16553631,-1.192802091,34.30829743,-1.662261255,-1.826190266,0,0,0,-3.025665907,0,0,0,0,0,0
image_2.png,edge,2.151893664,0,1.720810829,0.273023566,13.20903865,2.809892797,3.60412213,1.839609331,0,0,0,-1.725143133,0,0,0,0,0,0
image_3.png,edge,1.027633761,0,2.556092578,-3.708048604,-1.833411484,33.12517475,-0.517306246,-2.918915535,0,0,0,0.565650995,0,0,0,0,0,0
image_4.png,edge,0.44883183,0,1.150400726,8.216746712,-4.727021791,24.98031592,-3.867414522,0.817079372,0,0,0,-1.23004537,0,0,0,0,0,0
image_5.png,edge,-0.763452007,0,1.047150957,2.076862503,19.98427596,42.23890059,-0.047766433,-0.920946204,0,0,0,-1.459371453,0,0,0,0,0,0
image_6.png,edge,1.458941131,0,4.985071487,9.316909952,-19.37916694,38.31427078,1.503223391,-1.968626794,0,0,0,2.87998001,0,0,0,0,0,0
image_7.png,edge,-0.624127887,0,2.952786632,4.034592812,-23.20334448,-29.7651953,-2.358280455,0.137973074,0,0,0,-0.171145548,0,0,0,0,0,0
image_8.png,edge,3.917730008,0,2.488099056,16.30271756,8.552840592,7.196761451,0.896752496,1.047341874,0,0,0,2.294155788,0,0,0,0,0,0
image_9.png,edge,4.636627605,0,1.784688378,-19.81614966,8.522531389,-42.42929581,3.900075577,2.38754979,0,0,0,2.515974413,0,0,0,0,0,0
image_10.png,edge,-1.165584812,0,4.22876898,10.44138187,20.96899327,16.94557012,-4.586657056,1.096303102,0,0,0,4.525754056,0,0,0,0,0,0
image_11.png,edge,2.917250381,0,3.823010878,-11.59827688,11.29603515,3.735495802,2.117153188,-0.2222264,0,0,0,-3.979716545,0,0,0,0,0,0
image_12.png,edge,0.288949198,0,1.006224792,-22.97210802,2.915213658,-32.14966915,4.16767975,-1.47537064,0,0,0,4.206293429,0,0,0,0,0,0
image_13.png,edge,0.680445611,0,4.084906692,-5.261258259,18.11761486,14.97655002,2.919572396,-2.512359187,0,0,0,-2.659622394,0,0,0,0,0,0
image_15.png,edge,-4.289639418,0,4.794530721,5.916195143,7.141591411,-36.48675412,0.415320322,3.050356209,0,0,0,0.689397983,0,0,0,0,0,0
image_16.png,edge,-4.128707003,0,2.330944336,11.71826117,-9.092396887,-44.73076393,2.484160996,4.185425205,0,0,0,2.497838172,0,0,0,0,0,0
image_17.png,edge,-4.797816026,0,2.804411101,-13.12337852,9.704446492,9.56877759,-0.267155753,0.52336868,0,0,0,3.630341077,0,0,0,0,0,0
image_18.png,edge,3.326198455,0,1.019923623,-6.152117544,18.91612259,26.10991045,3.345450294,-0.755345235,0,0,0,4.334037391,0,0,0,0,0,0
image_19.png,edge,2.781567509,0,4.297570754,5.19318329,-2.999162986,-2.340499453,-0.313038965,4.413808832,0,0,0,-4.599298246,0,0,0,0,0,0
image_20.png,edge,3.700121482,0,2.232673017,-18.14146379,-7.330616901,-12.24732958,3.542585083,1.783110532,0,0,0,2.97185703,0,0,0,0,0,0
image_23.png,edge,-0.385206377,0,1.624889533,14.45364774,-8.282897482,27.5624515,4.488374655,-1.514605694,0,0,0,0.50095216,0,0,0,0,0,0
image_24.png,edge,2.805291763,0,4.469318452,-14.17502668,14.32018059,-31.83182692,3.544247289,-0.098625872,0,0,0,-0.847788953,0,0,0,0,0,0
image_27.png,edge,-3.566467126,0,4.289420201,10.72695369,-17.1449409,27.53908217,3.622276185,-3.421913604,0,0,0,2.427270369,0,0,0,0,0,0
image_28.png,edge,4.44668917,0,2.771920123,13.7478643,18.79003202,-31.76277007,-4.436787434,-0.858384039,0,0,0,-0.929897383,0,0,0,0,0,0
image_29.png,edge,0.218483218,0,1.354847083,-21.61431128,1.230161777,14.42624335,2.021213246,-0.368888714,0,0,0,-1.533336282,0,0,0,0,0,0
image_31.png,edge,-2.354443879,0,4.496923239,-18.38841274,-3.086284405,-21.92542773,-1.181894211,-0.3493328,0,0,0,-1.017334495,0,0,0,0,0,0
image_32.png,edge,2.742336894,0,2.89713967,12.62813095,12.33406487,-9.563261069,0.546928596,4.496153806,0,0,0,-4.683022993,0,0,0,0,0,0
image_34.png,edge,0.684339489,0,4.526593657,21.20646938,5.664044952,30.21352458,-4.347783362,-2.453296776,0,0,0,-0.870892297,0,0,0,0,0,0
image_35.png,edge,-4.812101996,0,2.218635966,13.38508547,-9.482718004,3.329155834,0.955192244,0.427299576,0,0,0,2.799825691,0,0,0,0,0,0
image_36.png,edge,1.176354971,0,4.583052074,5.313123975,24.22350792,30.74891921,0.885227831,-1.726709352,0,0,0,-3.597758179,0,0,0,0,0,0
image_37.png,edge,1.120957227,0,1.110129758,-23.50745168,-0.042782694,-30.05870255,4.149530994,-1.511187582,0,0,0,-3.929709458,0,0,0,0,0,0
image_39.png,edge,4.437480785,0,4.24706558,-8.845132579,-10.39437083,-17.0188384,-0.426510753,-1.777066784,0,0,0,-3.733075488,0,0,0,0,0,0
image_40.png,edge,1.818202991,0,4.412881273,-22.12359026,6.58514083,19.49660159,2.396880428,0.299166863,0,0,0,1.276994583,0,0,0,0,0,0
image_42.png,edge,-0.629680462,0,2.21204509,8.849638666,11.48286289,8.887028383,0.867677262,3.004617386,0,0,0,3.952070568,0,0,0,0,0,0
image_43.png,edge,1.976311959,0,4.120942342,5.277134772,19.06252539,12.83020041,-4.242347567,1.223708506,0,0,0,-4.564934504,0,0,0,0,0,0
image_44.png,edge,-4.397745284,0,4.940521211,-15.12581659,-17.97880219,12.61234126,-1.543145655,-1.532323172,0,0,0,0.873352818,0,0,0,0,0,0
image_45.png,edge,1.667667154,0,3.10802406,2.039153649,-15.85710042,39.00320198,-2.784306682,-0.620423755,0,0,0,-1.822647095,0,0,0,0,0,0
image_46.png,edge,1.706378696,0,2.010385159,-17.53729174,-13.66334663,16.25178202,-3.099818315,-1.266623547,0,0,0,0.060376502,0,0,0,0,0,0
image_48.png,edge,-3.710737023,0,4.038612251,-11.46621388,12.74648592,-20.6593487,3.850326442,1.170457285,0,0,0,1.439202161,0,0,0,0,0,0
image_49.png,edge,-1.845716491,0,1.555381538,-15.8020947,-1.573378149,30.0531141,4.943044754,-0.493992611,0,0,0,3.775590679,0,0,0,0,0,0
image_50.png,edge,-1.362892291,0,2.547770426,-21.42139461,5.876608991,-18.77959838,0.056277167,-0.761300531,0,0,0,3.176958522,0,0,0,0,0,0
image_51.png,edge,0.701967704,0,2.237111527,22.86321499,8.089545326,-3.233640934,-1.593281786,4.480344629,0,0,0,-4.718339213,0,0,0,0,0,0
image_52.png,edge,-0.613984865,0,2.667402692,21.36604801,-2.615798889,-10.24112143,-4.094173676,-0.67497593,0,0,0,2.98187321,0,0,0,0,0,0
image_53.png,edge,4.883738381,0,4.62399598,12.30236311,20.88578336,1.551152416,-0.963934638,-0.287097943,0,0,0,-2.409552283,0,0,0,0,0,0
image_54.png,edge,-3.979551893,0,2.703791045,16.09586927,-14.29484761,42.16668219,-2.214239981,2.250300938,0,0,0,1.916039869,0,0,0,0,0,0
image_55.png,edge,-2.911232439,0,4.65097725,9.069241258,2.032825155,-41.09506078,-3.660054423,3.103479642,0,0,0,0.581264722,0,0,0,0,0,0
image_56.png,edge,-3.386904821,0,4.221603439,-5.057679172,21.72286839,2.119926539,-4.724146727,0.541037628,0,0,0,-1.953557716,0,0,0,0,0,0
image_57.png,edge,1.531083255,0,2.153513328,10.89815272,15.38133622,-26.55656263,0.514013851,1.447478065,0,0,0,3.823711553,0,0,0,0,0,0
image_58.png,edge,-2.467083975,0,2.272356076,-8.145512331,22.07585974,-33.56188249,3.588176044,-0.054735854,0,0,0,-0.415874043,0,0,0,0,0,0
image_59.png,edge,-0.336892271,0,2.479376898,5.457263956,-17.3250828,0.010689845,3.111346959,-1.021651709,0,0,0,-0.430438739,0,0,0,0,0,0
image_60.png,edge,-2.55574408,0,3.422588766,-0.891953578,23.06028103,3.277077774,3.535303749,3.248143029,0,0,0,1.707631683,0,0,0,0,0,0
image_61.png,edge,-3.410304164,0,3.696250069,-4.150399635,-10.93765082,17.85473659,2.663231227,-1.711271077,0,0,0,-0.711925002,0,0,0,0,0,0
image_62.png,edge,-3.896248588,0,4.888919343,-3.348205063,-15.49407436,-19.49798361,1.096849797,-4.3847859,0,0,0,-0.544942602,0,0,0,0,0,0
image_63.png,edge,1.563295895,0,4.706064254,-8.857733491,17.61685896,-43.72241211,2.658808234,1.312838236,0,0,0,2.278085875,0,0,0,0,0,0
image_64.png,edge,-3.618170487,0,3.447486886,-11.00225384,-22.13381144,-6.885745583,-2.975835225,-2.771169501,0,0,0,1.620799398,0,0,0,0,0,0
image_65.png,edge,-3.034176383,0,1.184955118,14.27473238,-16.07320612,-18.2677095,-2.706225139,-3.83473472,0,0,0,-3.603359981,0,0,0,0,0,0
image_66.png,edge,-1.312748293,0,3.181230482,3.71360607,-9.086292612,40.24247324,-1.746352828,2.825311672,0,0,0,-2.775857862,0,0,0,0,0,0
image_67.png,edge,3.209932298,0,2.614560885,-8.284115432,-8.394721517,-4.537641914,-3.720227737,0.444494649,0,0,0,-0.37549261,0,0,0,0,0,0
image_68.png,edge,-4.028987242,0,3.179114902,3.451295913,24.19346718,27.21953299,-0.014370013,-1.118140615,0,0,0,-0.175965152,0,0,0,0,0,0
image_70.png,edge,-4.039015921,0,4.98304883,4.532634534,-4.548737035,-38.68697918,-4.145348234,-2.778629159,0,0,0,4.083855746,0,0,0,0,0,0
image_72.png,edge,-0.313487984,0,2.090719737,3.507897762,-16.06271055,28.91502116,0.405750971,4.028519654,0,0,0,2.083085835,0,0,0,0,0,0
image_73.png,edge,4.767610882,0,1.288496116,15.61499632,-13.07073923,-44.19081673,-1.883257676,-2.765195982,0,0,0,-4.403169239,0,0,0,0,0,0
image_75.png,edge,2.392635794,0,2.407273186,13.68584378,-10.44794304,11.42262433,3.989100545,0.238258095,0,0,0,-0.886887249,0,0,0,0,0,0
image_76.png,edge,-4.608122077,0,2.501199371,8.686287896,3.65553279,4.873303754,3.143025016,3.584693176,0,0,0,-3.951300065,0,0,0,0,0,0
