sensor_video,sensor_image,obj_id,obj_pose,pose_id,pose_1,pose_2,pose_3,pose_4,pose_5,pose_6,move_1,move_2,move_3,move_4,move_5,move_6
video_1.mp4,image_1.png,1,[0.000000 0.000000 0.000000 0.000000 0.000000 -48.000000],1,0.0,0.0,2.600072071291238,3.931355384728388,-1.2121340953149584,0.0,-1.593533692987088,-4.246635009225891,0.0,-1.6169140496837588,-4.899679035776998,-0.2820683751437567
video_2.mp4,image_2.png,1,[0.000000 0.000000 0.000000 0.000000 0.000000 -48.000000],2,0.0,0.0,5.019054817175734,10.22602396788437,-0.9920206224289848,0.0,3.853500296425844,2.6428839327412508,0.0,-2.4373173262785963,-1.435751932502499,-1.3589356453484291
video_3.mp4,image_3.png,1,[0.000000 0.000000 0.000000 0.000000 0.000000 -48.000000],3,0.0,0.0,4.0380141587323415,0.293860574251255,-0.8608378653184054,0.0,-0.8477098081431915,-1.5018187594569374,0.0,1.0784850241179085,0.7755787754585413,2.9493114166294463
video_4.mp4,image_4.png,1,[0.000000 0.000000 0.000000 0.000000 0.000000 -48.000000],4,0.0,0.0,2.730530625304093,6.957290111209311,-5.556256743165086,0.0,-1.94811485280568,-0.449962582798924,0.0,-1.723100015448984,-2.8099991750020434,-0.6502463693288876
video_5.mp4,image_5.png,1,[0.000000 0.000000 0.000000 0.000000 0.000000 -48.000000],5,0.0,0.0,5.498790435297746,2.2949589865425217,4.439965885153338,0.0,-1.038431572762728,1.6452749797837916,0.0,1.271086610437994,-4.366618735462723,-1.367898090283941
video_6.mp4,image_6.png,1,[0.000000 0.000000 0.000000 0.000000 0.000000 -48.000000],6,0.0,0.0,2.583938821406031,14.895732279643736,8.06880482087383,0.0,-1.912571376657448,3.878911868432765,0.0,4.070879599029892,2.765902496099523,4.338949077911359
video_7.mp4,image_7.png,1,[0.000000 0.000000 0.000000 0.000000 0.000000 -48.000000],7,0.0,0.0,2.5426683931077143,-3.726677042690493,11.26479399296278,0.0,-0.0427275453962758,-3.0261492450258096,0.0,4.006163317375663,-3.8691040237633674,-3.2796211248708507
video_8.mp4,image_8.png,1,[0.000000 0.000000 0.000000 0.000000 0.000000 -48.000000],8,0.0,0.0,2.739214475305864,-2.062777354264277,14.53447376326346,0.0,1.3083792036906958,3.790779777436164,0.0,4.942807907947556,0.660407232282183,-2.3028934097814258
video_9.mp4,image_9.png,1,[0.000000 0.000000 0.000000 0.000000 0.000000 -48.000000],9,0.0,0.0,3.122814568056365,-1.5902385344804737,-14.627058016115877,0.0,3.391500407889417,-4.737371150656022,0.0,0.2377624835025296,4.422863700097057,0.5720080380577457
video_10.mp4,image_10.png,1,[0.000000 0.000000 0.000000 0.000000 0.000000 -48.000000],10,0.0,0.0,3.626594290626493,-8.236707862982572,-3.2705468119745653,0.0,0.84081828340583,-1.9026890392098608,0.0,2.2979766174328446,-4.477977560307823,-0.1696979885639349
