sensor_image,x,y,z,Rx,Ry,Rz,dx,dy,dz,dRx,dRy,dRz
image_1.png,0.0,0.0,3.993071925158795,22.165536314747563,-1.1928020912614217,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_2.png,0.0,0.0,2.1832601139200114,-12.712533710844895,3.969896635195768,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_3.png,0.0,0.0,2.18286624478841,21.231270430767516,11.69454578794975,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_4.png,0.0,0.0,4.521965473849347,-19.588997175788105,-5.924368832400602,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_5.png,0.0,0.0,3.7582350137716487,13.615918068537818,-14.161657242832929,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_6.png,0.0,0.0,4.094060781130191,18.133736361715954,0.6188388734506595,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_7.png,0.0,0.0,4.737491524251382,-24.744753118960215,-3.2742980117481473,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_8.png,0.0,0.0,3.5147281199538734,-13.586324105224305,-12.372106905531275,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_9.png,0.0,0.0,4.506313542422283,15.790321410991378,17.749396936576037,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_10.png,0.0,0.0,4.667599676297398,-22.409999389464012,5.8137122532391174,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_11.png,0.0,0.0,1.4839386711834246,2.006393017723459,8.315291413756329,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_12.png,0.0,0.0,4.165333236116412,14.519975466518229,14.81452715786668,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_13.png,0.0,0.0,4.6449623811520375,-0.6685163273304245,-4.955786240986365,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_14.png,0.0,0.0,1.564307203664638,-1.6079158547536319,-21.670733398393214,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_15.png,0.0,0.0,3.4555975953658704,7.960208097055887,22.407171486130277,0.0,0.0,0.0,0.0,0.0,0.0,0.0
