sensor_image,object_label,pose_x,pose_y,pose_z,pose_Rx,pose_Ry,pose_Rz,shear_x,shear_y,shear_z,shear_Rx,shear_Ry,shear_Rz,object_x,object_y,object_z,object_Rx,object_Ry,object_Rz
image_1.png,edge,0,1.622961479,4.871342212,0,0,-178.9904861,0,0,0,0,0,0,0,0,0,0,0,0
image_2.png,edge,0,-1.585888259,3.656418403,0,0,-178.9693066,0,0,0,0,0,0,0,0,0,0,0,0
image_3.png,edge,0,5.786741263,4.50034525,0,0,-178.9415008,0,0,0,0,0,0,0,0,0,0,0,0
image_4.png,edge,0,5.019884761,3.774147569,0,0,-178.9368617,0,0,0,0,0,0,0,0,0,0,0,0
image_5.png,edge,0,-4.200806322,4.351751578,0,0,-178.8456992,0,0,0,0,0,0,0,0,0,0,0,0
image_6.png,edge,0,-4.514387537,3.585887049,0,0,-178.8364972,0,0,0,0,0,0,0,0,0,0,0,0
image_7.png,edge,0,-5.193857427,4.430488099,0,0,-178.8124677,0,0,0,0,0,0,0,0,0,0,0,0
image_8.png,edge,0,-2.139806817,3.84684206,0,0,-178.7625286,0,0,0,0,0,0,0,0,0,0,0,0
image_9.png,edge,0,-2.377509286,4.124684626,0,0,-178.7232087,0,0,0,0,0,0,0,0,0,0,0,0
image_10.png,edge,0,-3.74455738,3.283250247,0,0,-178.7165644,0,0,0,0,0,0,0,0,0,0,0,0
image_11.png,edge,0,-5.202960241,4.005554186,0,0,-178.6760375,0,0,0,0,0,0,0,0,0,0,0,0
image_12.png,edge,0,1.470064122,4.555413298,0,0,-178.4562277,0,0,0,0,0,0,0,0,0,0,0,0
image_13.png,edge,0,-1.459417316,4.371706384,0,0,-178.4350244,0,0,0,0,0,0,0,0,0,0,0,0
image_14.png,edge,0,-3.631587291,3.245204565,0,0,-178.4097586,0,0,0,0,0,0,0,0,0,0,0,0
image_15.png,edge,0,4.836880314,4.312138348,0,0,-178.0053561,0,0,0,0,0,0,0,0,0,0,0,0
image_16.png,edge,0,-3.80491154,4.492183424,0,0,-177.9834372,0,0,0,0,0,0,0,0,0,0,0,0
image_17.png,edge,0,-2.650977983,3.111496964,0,0,-177.9705188,0,0,0,0,0,0,0,0,0,0,0,0
image_18.png,edge,0,-5.421858557,4.405343567,0,0,-177.8977491,0,0,0,0,0,0,0,0,0,0,0,0
image_19.png,edge,0,-4.881874128,4.583055535,0,0,-177.6948669,0,0,0,0,0,0,0,0,0,0,0,0
image_20.png,edge,0,0.408618328,4.285972463,0,0,-177.6679724,0,0,0,0,0,0,0,0,0,0,0,0
image_21.png,edge,0,2.918586511,4.713802968,0,0,-177.6089753,0,0,0,0,0,0,0,0,0,0,0,0
image_22.png,edge,0,0.427802653,4.454199593,0,0,-177.5562631,0,0,0,0,0,0,0,0,0,0,0,0
