sensor_image,object_label,pose_x,pose_y,pose_z,pose_Rx,pose_Ry,pose_Rz,shear_x,shear_y,shear_z,shear_Rx,shear_Ry,shear_Rz,object_x,object_y,object_z,object_Rx,object_Ry,object_Rz
image_1.png,edge,0,-2.526537472,3.862661835,0,0,-178.9575112,4.104082751,-4.304978643,0,-2.733567097,1.703705724,4.547258161,0,0,0,0,0,0
image_2.png,edge,0,2.999749295,4.607502609,0,0,-178.8963091,3.382126386,2.502316124,0,-0.654907265,0.644800054,4.61016057,0,0,0,0,0,0
image_3.png,edge,0,-4.536756919,4.365637007,0,0,-178.8742418,2.102125617,2.065091015,0,-4.13677277,4.503091126,-0.569989408,0,0,0,0,0,0
image_4.png,edge,0,2.990030548,3.883321926,0,0,-178.767361,1.586276068,-2.106723818,0,0.99073237,2.673983334,-0.696104209,0,0,0,0,0,0
image_5.png,edge,0,-1.9779473,4.156131645,0,0,-178.7243425,-1.080711463,-3.524102461,0,-0.103099477,4.521733287,0.92699194,0,0,0,0,0,0
image_6.png,edge,0,0.311679856,3.951578528,0,0,-178.7079872,1.900256023,-2.319697378,0,0.437506922,4.71687851,-4.042870951,0,0,0,0,0,0
image_7.png,edge,0,-4.26573069,4.073287263,0,0,-178.5473303,-1.82690311,0.42031021,0,0.597777294,3.8661702,-0.551711374,0,0,0,0,0,0
image_8.png,edge,0,4.856237018,4.274591036,0,0,-178.4878628,-0.965749026,2.120379532,0,4.807421273,1.256054344,2.498163447,0,0,0,0,0,0
image_9.png,edge,0,5.08637911,4.119938583,0,0,-178.4853987,-2.345010042,-3.983856342,0,3.465659221,1.625422727,-0.742958914,0,0,0,0,0,0
image_10.png,edge,0,2.374884454,3.626885755,0,0,-178.2513038,2.473723062,2.315113542,0,4.337386186,2.133728997,-4.378860899,0,0,0,0,0,0
image_11.png,edge,0,-4.371300698,4.165569859,0,0,-178.230157,-1.612131923,1.26419167,0,4.330485795,-2.977482097,2.155807778,0,0,0,0,0,0
image_12.png,edge,0,2.345542174,3.517055523,0,0,-178.1948059,1.311317888,-3.566006264,0,-2.041110244,-3.939397544,4.501168605,0,0,0,0,0,0
image_13.png,edge,0,-3.533737186,4.585023713,0,0,-178.147202,4.82415606,3.193165487,0,1.494256671,0.887482387,4.951733805,0,0,0,0,0,0
image_14.png,edge,0,-4.977435318,3.191729533,0,0,-178.009838,-0.577733601,2.063938699,0,4.346025439,-0.928569585,-2.242771503,0,0,0,0,0,0
image_15.png,edge,0,2.651726677,4.182369479,0,0,-177.9886557,2.986288926,-1.682526534,0,1.204615573,-4.53201324,4.741122053,0,0,0,0,0,0
