sensor_image,x,y,z,Rx,Ry,Rz,dx,dy,dz,dRx,dRy,dRz
image_1.png,4.586012891469075,0.0,3.174914400808703,0.0,0.0,-179.72110219112523,0.0,0.0,0.0,0.0,0.0,0.0
image_2.png,-4.810989317362363,0.0,3.107030241629607,0.0,0.0,-179.62415675732896,0.0,0.0,0.0,0.0,0.0,0.0
image_3.png,-4.289120993698804,0.0,3.0456372987794706,0.0,0.0,-179.60428240757815,0.0,0.0,0.0,0.0,0.0,0.0
image_4.png,4.368792084893011,0.0,3.6932414385036365,0.0,0.0,-179.5992012764756,0.0,0.0,0.0,0.0,0.0,0.0
image_5.png,4.53958198483072,0.0,3.6925017487535716,0.0,0.0,-179.5614895665274,0.0,0.0,0.0,0.0,0.0,0.0
image_6.png,3.8770083572731977,0.0,3.6158835859767082,0.0,0.0,-179.4861447939619,0.0,0.0,0.0,0.0,0.0,0.0
image_7.png,-4.05877563914483,0.0,3.144941294157281,0.0,0.0,-179.4814320643965,0.0,0.0,0.0,0.0,0.0,0.0
image_8.png,-3.0637670959750354,0.0,3.2670375131827045,0.0,0.0,-179.36202866863752,0.0,0.0,0.0,0.0,0.0,0.0
image_9.png,1.0639321412792437,0.0,3.8028506904108323,0.0,0.0,-179.27609411668027,0.0,0.0,0.0,0.0,0.0,0.0
image_10.png,-1.577586917953874,0.0,3.88628048227653,0.0,0.0,-179.25896194900977,0.0,0.0,0.0,0.0,0.0,0.0
image_11.png,0.06342919323804175,0.0,3.5157752499611212,0.0,0.0,-179.20207401526147,0.0,0.0,0.0,0.0,0.0,0.0
image_12.png,-0.16481872572541256,0.0,3.674571611286934,0.0,0.0,-179.1055381177917,0.0,0.0,0.0,0.0,0.0,0.0
image_13.png,2.536800891297916,0.0,3.7162921982641457,0.0,0.0,-179.06963862632995,0.0,0.0,0.0,0.0,0.0,0.0
image_14.png,4.838538296816168,0.0,3.8581689152499012,0.0,0.0,-179.03201159528007,0.0,0.0,0.0,0.0,0.0,0.0
image_15.png,-2.682983735287955,0.0,3.3946326401373312,0.0,0.0,-179.00936620123315,0.0,0.0,0.0,0.0,0.0,0.0
image_16.png,2.1218540715136296,0.0,3.470463439823412,0.0,0.0,-178.99473114028908,0.0,0.0,0.0,0.0,0.0,0.0
image_17.png,2.988539235655333,0.0,3.8237561735163323,0.0,0.0,-178.93945400905227,0.0,0.0,0.0,0.0,0.0,0.0
image_18.png,0.4260102012024056,0.0,3.10618403625166,0.0,0.0,-178.93086589180697,0.0,0.0,0.0,0.0,0.0,0.0
image_19.png,-4.1287070029845925,0.0,3.332736083955506,0.0,0.0,-178.9230557026104,0.0,0.0,0.0,0.0,0.0,0.0
image_20.png,-4.05894995921599,0.0,3.7231144035165435,0.0,0.0,-178.7082215985226,0.0,0.0,0.0,0.0,0.0,0.0
image_21.png,1.4618102559832726,0.0,3.4151833535272504,0.0,0.0,-178.6806510308197,0.0,0.0,0.0,0.0,0.0,0.0
image_22.png,-3.03999245719261,0.0,3.128394709699978,0.0,0.0,-178.6629122205469,0.0,0.0,0.0,0.0,0.0,0.0
