sensor_image,object_label,pose_x,pose_y,pose_z,pose_Rx,pose_Ry,pose_Rz,shear_x,shear_y,shear_z,shear_Rx,shear_Ry,shear_Rz,object_x,object_y,object_z,object_Rx,object_Ry,object_Rz
image_1.png,surface,0,0,2.600072071,3.931355385,-1.212134095,0,-1.593533693,-4.246635009,0,-1.61691405,-4.899679036,-0.282068375,0,0,0,0,0,0
image_2.png,surface,0,0,5.019054817,10.22602397,-0.992020622,0,3.853500296,2.642883933,0,-2.437317326,-1.435751933,-1.358935645,0,0,0,0,0,0
image_3.png,surface,0,0,4.038014159,0.293860574,-0.860837865,0,-0.847709808,-1.501818759,0,1.078485024,0.775578775,2.949311417,0,0,0,0,0,0
image_4.png,surface,0,0,2.730530625,6.957290111,-5.556256743,0,-1.948114853,-0.449962583,0,-1.723100015,-2.809999175,-0.650246369,0,0,0,0,0,0
image_5.png,surface,0,0,5.498790435,2.294958987,4.439965885,0,-1.038431573,1.64527498,0,1.27108661,-4.366618735,-1.36789809,0,0,0,0,0,0
image_6.png,surface,0,0,2.583938821,14.89573228,8.068804821,0,-1.912571377,3.878911868,0,4.070879599,2.765902496,4.338949078,0,0,0,0,0,0
image_7.png,surface,0,0,2.542668393,-3.726677043,11.26479399,0,-0.042727545,-3.026149245,0,4.006163317,-3.869104024,-3.279621125,0,0,0,0,0,0
image_8.png,surface,0,0,2.739214475,-2.062777354,14.53447376,0,1.308379204,3.790779777,0,4.942807908,0.660407232,-2.30289341,0,0,0,0,0,0
image_9.png,surface,0,0,3.122814568,-1.590238534,-14.62705802,0,3.391500408,-4.737371151,0,0.237762484,4.4228637,0.572008038,0,0,0,0,0,0
image_10.png,surface,0,0,3.626594291,-8.236707863,-3.270546812,0,0.840818283,-1.902689039,0,2.297976617,-4.47797756,-0.169697989,0,0,0,0,0,0
image_11.png,surface,0,0,4.667804976,14.9436914,13.31556465,0,-4.195650864,-3.369441545,0,-2.335062475,-4.156948973,0.599813579,0,0,0,0,0,0
image_12.png,surface,0,0,2.713666907,-0.214471786,10.56067337,0,-3.409036088,-3.178186028,0,-1.228170839,0.380790288,4.276994583,0,0,0,0,0,0
image_13.png,surface,0,0,3.09665957,-4.858191431,6.406457163,0,-0.265986867,4.956759867,0,2.619000032,4.15064753,-1.966998582,0,0,0,0,0,0
image_14.png,surface,0,0,3.399411193,-4.24834813,-0.212034174,0,0.127879381,-2.467817895,0,2.809682423,-4.648038043,0.942676929,0,0,0,0,0,0
image_15.png,surface,0,0,3.246013451,3.297612413,-13.30801085,0,0.232740792,-4.990903319,0,4.856594165,4.440816321,4.323919673,0,0,0,0,0,0
image_16.png,surface,0,0,3.735721944,-13.7920377,0.997102223,0,2.525591521,-0.830749215,0,3.04033143,-0.127643109,-3.859286309,0,0,0,0,0,0
image_17.png,surface,0,0,3.338035417,13.1027,3.731133103,0,1.75251713,-0.239149642,0,1.147226115,-1.498814274,4.295486827,0,0,0,0,0,0
image_18.png,surface,0,0,2.993893188,-7.071530181,-0.440585795,0,2.528896886,4.01407002,0,4.721188702,0.727634627,-0.551381557,0,0,0,0,0,0
image_19.png,surface,0,0,3.929663834,12.84949369,-6.124784558,0,4.081138517,2.95832016,0,-2.927410443,0.048110344,0.950340578,0,0,0,0,0,0
image_20.png,surface,0,0,3.37651289,-2.511531926,9.441826709,0,3.010995103,4.972044177,0,4.654117754,4.433212573,-4.433981759,0,0,0,0,0,0
image_21.png,surface,0,0,2.788336295,-14.35492844,-10.17375661,0,1.5794799,1.573072631,0,-0.713029937,-0.734263339,-3.268118094,0,0,0,0,0,0
image_22.png,surface,0,0,4.561011784,14.39642536,5.176378977,0,4.883567428,2.659541958,0,4.356643327,-0.079795944,-3.327455238,0,0,0,0,0,0
image_23.png,surface,0,0,5.136088165,-0.917254825,1.485474459,0,4.189367832,-2.067942904,0,-2.594967738,-1.67358931,3.410754485,0,0,0,0,0,0
image_24.png,surface,0,0,3.99074229,10.11920483,-10.35839752,0,-4.853193994,1.790740052,0,3.032491526,4.106186162,1.432725439,0,0,0,0,0,0
image_25.png,surface,0,0,4.123117046,-0.048130424,-3.78483122,0,-1.779897658,-2.71305646,0,-1.424040567,-0.538648994,-3.721903064,0,0,0,0,0,0
image_26.png,surface,0,0,3.336359167,-11.21065216,-3.495014874,0,-4.226376868,-4.469157186,0,1.457074658,-1.757261353,4.510669721,0,0,0,0,0,0
image_27.png,surface,0,0,2.712903253,-4.548187767,-10.94749864,0,-0.904158834,0.16037407,0,2.375962422,1.34294014,1.688126011,0,0,0,0,0,0
image_28.png,surface,0,0,3.913573393,-1.46419221,12.25898827,0,4.343115987,2.068610706,0,-3.034350859,-2.819724335,-4.047783951,0,0,0,0,0,0
image_29.png,surface,0,0,5.048656663,12.76925536,2.027778914,0,3.803192478,3.102820235,0,-0.661020474,-1.037908421,1.014899173,0,0,0,0,0,0
image_30.png,surface,0,0,2.870648054,-8.808356685,-14.40130199,0,2.784044539,-3.033080496,0,3.806695485,-4.103824546,1.858413506,0,0,0,0,0,0
image_31.png,surface,0,0,5.418535171,1.425398038,-13.03734965,0,3.856811245,-3.147141704,0,1.029805709,-0.244405589,0.394736377,0,0,0,0,0,0
image_32.png,surface,0,0,3.589374473,1.849565645,7.221670221,0,1.034108161,0.641461958,0,0.143104052,-2.922819536,-2.457347746,0,0,0,0,0,0
image_33.png,surface,0,0,4.297029987,-0.030830637,-1.668858092,0,1.941495382,-2.31012835,0,-4.791929559,0.482301375,4.122610335,0,0,0,0,0,0
image_34.png,surface,0,0,3.567042283,6.183570645,9.166194363,0,0.817352901,2.664891126,0,3.40668524,-1.588367473,1.887170505,0,0,0,0,0,0
image_35.png,surface,0,0,4.319812965,-14.87092981,9.38926645,0,-3.079676912,-2.735427814,0,0.445557474,-2.63611069,1.174648429,0,0,0,0,0,0
image_36.png,surface,0,0,4.453869054,1.635247842,-3.890624324,0,1.374312842,-4.631915931,0,0.876696897,4.742457448,-1.70455024,0,0,0,0,0,0
image_37.png,surface,0,0,2.687970066,2.113235189,5.864520849,0,2.609742916,-0.571950518,0,2.49138846,-0.086095466,0.350211748,0,0,0,0,0,0
image_38.png,surface,0,0,2.639825591,-10.45516101,-6.315894629,0,-2.360206076,-0.723631761,0,3.338534323,-1.976046484,2.656991692,0,0,0,0,0,0
image_39.png,surface,0,0,3.188674163,-1.849690616,6.324244609,0,0.085357487,-1.64537487,0,3.620090531,-2.833942296,-1.441355476,0,0,0,0,0,0
image_40.png,surface,0,0,3.259093214,-10.48878624,-5.513501639,0,1.311122218,-3.774883978,0,-4.105836069,4.151397147,-3.192224287,0,0,0,0,0,0
image_41.png,surface,0,0,4.125165733,-10.95946675,-9.268201317,0,0.969285788,3.114313985,0,-2.450237187,0.435299307,1.772107089,0,0,0,0,0,0
image_42.png,surface,0,0,5.149760041,9.606452254,13.36620185,0,3.294032815,3.014615237,0,-4.210898391,-4.245150913,0.034149517,0,0,0,0,0,0
image_43.png,surface,0,0,5.138956029,-1.8971194,-3.629129624,0,4.809183354,-0.424554823,0,4.55301746,-4.22022815,3.668043207,0,0,0,0,0,0
image_44.png,surface,0,0,4.724276413,-12.34991178,9.350055998,0,-2.822165171,-3.490516516,0,2.410564812,4.08476,-3.337313994,0,0,0,0,0,0
image_45.png,surface,0,0,3.838808172,7.977518608,10.95863416,0,-3.728824827,-3.815531024,0,2.193279078,4.728978788,1.307801153,0,0,0,0,0,0
image_46.png,surface,0,0,4.841911811,9.016201988,-11.94810567,0,-1.085485536,2.124976991,0,1.474564975,0.431502313,3.176962654,0,0,0,0,0,0
image_47.png,surface,0,0,5.29690769,3.158650629,-13.75871968,0,2.80341738,3.479569383,0,3.347548555,-2.550662141,-2.520638288,0,0,0,0,0,0
image_48.png,surface,0,0,4.277676405,-9.380175065,-4.376467002,0,-2.747084694,1.541700237,0,-0.042984917,-2.203598734,-2.411429214,0,0,0,0,0,0
image_49.png,surface,0,0,3.797275163,-2.462943295,11.16076045,0,4.127264152,-0.806504459,0,-4.27847413,-1.099280794,2.838541291,0,0,0,0,0,0
image_50.png,surface,0,0,3.177050092,-6.482587795,-13.57820001,0,-2.325633551,-0.436185924,0,2.954993025,1.189068654,-0.303486811,0,0,0,0,0,0
image_51.png,surface,0,0,4.830787006,-12.60146832,0.069291221,0,4.487135918,3.498130499,0,1.810557996,-2.716332675,-0.46415163,0,0,0,0,0,0
image_52.png,surface,0,0,4.760479016,-8.432922255,-1.048903996,0,-3.539845654,-2.017237597,0,-3.348862225,4.651469876,-3.959999813,0,0,0,0,0,0
image_53.png,surface,0,0,3.749319477,-11.94350542,-0.708302092,0,-2.606866716,0.93317662,0,0.906125434,2.185889578,0.292878384,0,0,0,0,0,0
image_54.png,surface,0,0,2.556412051,7.851789439,4.907445326,0,0.080475379,-3.812981925,0,1.629777533,-4.646854377,-1.828120132,0,0,0,0,0,0
image_55.png,surface,0,0,3.274388648,-0.869963356,-10.88590925,0,-2.017239343,4.714134405,0,-4.774283223,2.708372477,2.258041802,0,0,0,0,0,0
image_56.png,surface,0,0,4.480688815,-8.97668317,13.3603757,0,1.317870099,2.188876246,0,-4.826287474,0.043919489,0.054170763,0,0,0,0,0,0
image_57.png,surface,0,0,5.072017764,-13.43404119,11.42204866,0,3.373738541,3.604744454,0,-0.243812163,-3.582970577,0.3819366,0,0,0,0,0,0
