sensor_image,x,y,z,Rx,Ry,Rz,dx,dy,dz,dRx,dRy,dRz
image_1.png,0.4881350392732475,0.0,3.993071925158795,22.165536314747563,-1.1928020912614217,34.308297429471835,-1.6622612545143345,-1.8261902662127487,0.0,0.0,0.0,-3.025665906917004
image_2.png,2.151893663724195,0.0,1.7208108292651605,0.2730235664520854,13.209038654918988,2.809892797277975,3.604122130172953,1.8396093309315864,0.0,0.0,0.0,-1.725143133494662
image_3.png,1.027633760716439,0.0,2.556092578129931,-3.70804860360959,-1.8334114836198103,33.12517475292316,-0.5173062455327415,-2.918915534721456,0.0,0.0,0.0,0.5656509945365942
image_4.png,0.4488318299689684,0.0,1.1504007262592504,8.21674671194891,-4.727021791394354,24.980315916449044,-3.867414521656527,0.8170793719672189,0.0,0.0,0.0,-1.2300453697688942
image_5.png,-0.7634520066109527,0.0,1.0471509567228972,2.076862502929108,19.984275959576983,42.2389005946236,-0.0477664328723966,-0.920946204032434,0.0,0.0,0.0,-1.4593714532824498
image_6.png,1.4589411306665614,0.0,4.985071486539377,9.3169099515854,-19.379166935628408,38.31427077866535,1.5032233912155597,-1.9686267939091284,0.0,0.0,0.0,2.8799800096453723
image_7.png,-0.6241278873730751,0.0,2.9527866322217475,4.034592811713939,-23.20334448203389,-29.76519529962216,-2.3582804547232907,0.137973073810234,0.0,0.0,0.0,-0.1711455480621628
image_8.png,3.917730007820797,0.0,2.48809905588768,16.30271755611927,8.55284059186112,7.196761451037276,0.8967524956351167,1.0473418740627596,0.0,0.0,0.0,2.2941557882703325
image_9.png,4.636627605010293,0.0,1.7846883782559133,-19.816149663790767,8.522531389468122,-42.42929580529765,3.900075577097424,2.387549789513057,0.0,0.0,0.0,2.515974413495571
image_10.png,-1.1655848117422227,0.0,4.228768980354185,10.441381870394686,20.968993271366177,16.945570119183344,-4.586657056170368,1.0963031021563332,0.0,0.0,0.0,4.525754055550797
image_11.png,2.917250380826646,0.0,3.823010878120592,-11.598276880696467,11.296035146861875,3.735495801940594,2.1171531875546035,-0.2222264001382742,0.0,0.0,0.0,-3.979716545098672
image_12.png,0.2889491975290443,0.0,1.0062247917185283,-22.972108020850687,2.915213657762467,-32.14966914787112,4.167679750402868,-1.4753706404015712,0.0,0.0,0.0,4.206293428571019
image_13.png,0.6804456109393229,0.0,4.084906692160946,-5.261258258942707,18.11761485628724,14.976550019801516,2.919572396076748,-2.512359186882751,0.0,0.0,0.0,-2.6596223935908525
image_15.png,-4.289639418021131,0.0,4.794530720736132,5.916195142701863,7.141591411319942,-36.48675412226344,0.4153203221373112,3.0503562091604275,0.0,0.0,0.0,0.6893979827502132
image_16.png,-4.1287070029845925,0.0,2.3309443358220228,11.718261170943384,-9.092396886939564,-44.7307639256526,2.4841609958594715,4.185425205227232,0.0,0.0,0.0,2.497838171600724
image_17.png,-4.797816025596743,0.0,2.8044111013060444,-13.123378519242827,9.70444649184314,9.568777589827684,-0.2671557530438562,0.5233686801032763,0.0,0.0,0.0,3.630341076876197
image_18.png,3.32619845547938,0.0,1.0199236226950137,-6.152117544066744,18.91612259266633,26.109910453152523,3.3454502941686823,-0.7553452347483863,0.0,0.0,0.0,4.3340373911590895
image_19.png,2.7815675094985046,0.0,4.297570753777887,5.193183289603798,-2.999162985555889,-2.340499452781025,-0.3130389648276865,4.413808832245239,0.0,0.0,0.0,-4.599298245775888
image_20.png,3.700121482468191,0.0,2.2326730169209488,-18.141463793714088,-7.330616900903515,-12.24732957839609,3.5425850832991523,1.783110532232446,0.0,0.0,0.0,2.971857030468459
image_23.png,-0.3852063774706815,0.0,1.6248895328622543,14.453647743727757,-8.282897481624174,27.562451501665507,4.488374655437188,-1.5146056937522492,0.0,0.0,0.0,0.5009521600544264
image_24.png,2.805291762864554,0.0,4.469318451723686,-14.175026678043563,14.320180588891477,-31.83182691810334,3.5442472889781165,-0.0986258720725234,0.0,0.0,0.0,-0.8477889530469813
image_27.png,-3.566467125909536,0.0,4.289420200745703,10.726953691303253,-17.144940895975896,27.539082170951687,3.6222761847176623,-3.4219136037711166,0.0,0.0,0.0,2.4272703694969096
image_28.png,4.446689170495839,0.0,2.7719201226363555,13.747864303604093,18.790032019634133,-31.76277007077393,-4.4367874336866135,-0.8583840387317468,0.0,0.0,0.0,-0.9298973826060966
image_29.png,0.2184832175007169,0.0,1.354847082858976,-21.614311277198485,1.2301617770984816,14.42624335355334,2.0212132463801686,-0.3688887143811037,0.0,0.0,0.0,-1.5333362817361298
image_31.png,-2.35444387895373,0.0,4.496923239336303,-18.388412742110248,-3.0862844053295544,-21.925427733219003,-1.1818942105730823,-0.349332800250724,0.0,0.0,0.0,-1.0173344951828622
image_32.png,2.7423368943421664,0.0,2.897139669833475,12.628130945903562,12.33406487116305,-9.56326106872011,0.5469285959593315,4.496153806230256,0.0,0.0,0.0,-4.683022993248517
image_34.png,0.6843394886864846,0.0,4.526593656835409,21.20646937921983,5.664044951985016,30.213524576114864,-4.347783361704787,-2.453296776176777,0.0,0.0,0.0,-0.8708922966194512
image_35.png,-4.812101995636448,0.0,2.2186359659387884,13.385085471815977,-9.482718004371298,3.329155834240318,0.9551922440157462,0.4272995761890089,0.0,0.0,0.0,2.799825691022368
image_36.png,1.176354970758771,0.0,4.583052073565391,5.313123975076445,24.2235079198404,30.74891920542167,0.885227830871316,-1.726709351845693,0.0,0.0,0.0,-3.5977581791573776
image_37.png,1.1209572272242143,0.0,1.1101297577107534,-23.50745168255437,-0.0427826938899188,-30.05870255383213,4.149530993916404,-1.511187581633984,0.0,0.0,0.0,-3.9297094581907457
image_39.png,4.437480785146242,0.0,4.247065580398495,-8.845132579100493,-10.394370827934658,-17.018838400923762,-0.4265107528128807,-1.77706678354806,0.0,0.0,0.0,-3.733075488268876
image_40.png,1.818202991034834,0.0,4.412881273294587,-22.12359026132027,6.585140829585649,19.49660159356432,2.396880427670928,0.2991668632412647,0.0,0.0,0.0,1.2769945833807652
image_42.png,-0.6296804620065855,0.0,2.212045089855614,8.849638666167207,11.482862888105808,8.887028383377704,0.8676772621339476,3.00461738610224,0.0,0.0,0.0,3.952070568355545
image_43.png,1.9763119592726488,0.0,4.120942342464546,5.277134771625946,19.062525391785087,12.830200414242704,-4.24234756747666,1.223708506316504,0.0,0.0,0.0,-4.564934503808228
image_44.png,-4.397745283707302,0.0,4.940521210595341,-15.125816590306224,-17.97880219345158,12.612341257217471,-1.5431456547136275,-1.532323172101138,0.0,0.0,0.0,0.8733528180520223
image_45.png,1.6676671544566766,0.0,3.10802406044702,2.039153648964221,-15.85710041986044,39.00320198182952,-2.784306682301261,-0.6204237545502004,0.0,0.0,0.0,-1.822647094868528
image_46.png,1.706378696181594,0.0,2.010385158552086,-17.537291737829673,-13.66334662588287,16.25178201533162,-3.099818314810669,-1.2666235471231264,0.0,0.0,0.0,0.0603765018170054
image_48.png,-3.710737023451467,0.0,4.038612251135236,-11.466213879127462,12.746485915266078,-20.659348701564262,3.850326442413779,1.1704572850882304,0.0,0.0,0.0,1.4392021608583851
image_49.png,-1.8457164907581616,0.0,1.5553815377538678,-15.802094698991024,-1.5733781492449368,30.05311410158231,4.943044753569144,-0.4939926107318142,0.0,0.0,0.0,3.775590678938842
image_50.png,-1.362892290573774,0.0,2.547770425723851,-21.4213946088049,5.876608991076743,-18.77959838300612,0.0562771671872021,-0.761300530770164,0.0,0.0,0.0,3.176958522133333
image_51.png,0.7019677041787968,0.0,2.2371115266130155,22.86321499439571,8.089545326092892,-3.233640934476263,-1.593281785528639,4.480344629330978,0.0,0.0,0.0,-4.718339212667424
image_52.png,-0.6139848653767963,0.0,2.6674026918146074,21.366048012622464,-2.615798889105704,-10.241121427373642,-4.094173676279003,-0.6749759297712772,0.0,0.0,0.0,2.981873209985352
image_53.png,4.883738380592263,0.0,4.6239959797302514,12.30236311425396,20.88578335653357,1.5511524157764711,-0.9639346377225606,-0.2870979434321583,0.0,0.0,0.0,-2.4095522829228013
image_54.png,-3.9795518925197193,0.0,2.703791044887448,16.095869271566258,-14.294847611864675,42.1666821938048,-2.2142399805029056,2.2503009376394743,0.0,0.0,0.0,1.916039869291116
image_55.png,-2.911232439051653,0.0,4.650977250494492,9.069241257732138,2.032825155221873,-41.09506077973831,-3.6600544229554406,3.1034796421564765,0.0,0.0,0.0,0.5812647223347991
image_56.png,-3.386904821150037,0.0,4.221603438802854,-5.057679171622568,21.72286838995608,2.1199265390509083,-4.724146726616294,0.5410376277429831,0.0,0.0,0.0,-1.9535577158893835
image_57.png,1.531083254653984,0.0,2.153513328274017,10.898152718316323,15.381336217359667,-26.556562628784626,0.5140138514143039,1.4474780646508911,0.0,0.0,0.0,3.823711553282587
image_58.png,-2.467083974602179,0.0,2.272356076205329,-8.145512330821784,22.075859741449488,-33.561882485611925,3.588176043974652,-0.0547358541809304,0.0,0.0,0.0,-0.4158740434453847
image_59.png,-0.3368922714369375,0.0,2.479376898405702,5.457263956215659,-17.325082798173668,0.0106898448791739,3.1113469589709486,-1.0216517087341284,0.0,0.0,0.0,-0.4304387392431046
image_60.png,-2.555744079983973,0.0,3.422588766480408,-0.8919535780993106,23.060281027798528,3.277077773531019,3.535303748654563,3.2481430285006607,0.0,0.0,0.0,1.7076316831537577
image_61.png,-3.4103041635448026,0.0,3.696250068565243,-4.150399634911207,-10.937650822817073,17.85473659424455,2.6632312268092044,-1.711271076555673,0.0,0.0,0.0,-0.7119250020044765
image_62.png,-3.896248588356949,0.0,4.888919342824814,-3.348205063499752,-15.494074360555098,-19.49798360853141,1.0968497971328743,-4.38478590000372,0.0,0.0,0.0,-0.5449426023721244
image_63.png,1.5632958946527342,0.0,4.706064253988246,-8.85773349121027,17.61685895663207,-43.7224121111744,2.658808234391834,1.3128382361475677,0.0,0.0,0.0,2.2780858747005093
image_64.png,-3.618170486513862,0.0,3.447486885702798,-11.002253841969154,-22.13381144181317,-6.885745582727907,-2.975835224798716,-2.771169500952549,0.0,0.0,0.0,1.6207993975363033
image_65.png,-3.034176383199465,0.0,1.1849551179964437,14.274732377010183,-16.07320612048256,-18.26770949984614,-2.7062251390698115,-3.834734719955843,0.0,0.0,0.0,-3.60335998122845
image_66.png,-1.3127482933903591,0.0,3.1812304815708043,3.7136060701281712,-9.08629261231534,40.24247323517412,-1.7463528282561616,2.8253116724425134,0.0,0.0,0.0,-2.775857861699439
