sensor_image,x,y,z,Rx,Ry,Rz,dx,dy,dz,dRx,dRy,dRz
image_1.png,4.586012891469075,0.0,1.6996576032348123,0.0,0.0,-179.72110219112523,0.0,0.0,0.0,0.0,0.0,0.0
image_2.png,-4.810989317362363,0.0,1.428120966518427,0.0,0.0,-179.62415675732896,0.0,0.0,0.0,0.0,0.0,0.0
image_3.png,-4.289120993698804,0.0,1.182549195117883,0.0,0.0,-179.60428240757815,0.0,0.0,0.0,0.0,0.0,0.0
image_4.png,4.368792084893011,0.0,3.772965754014547,0.0,0.0,-179.5992012764756,0.0,0.0,0.0,0.0,0.0,0.0
image_5.png,4.53958198483072,0.0,3.770006995014287,0.0,0.0,-179.5614895665274,0.0,0.0,0.0,0.0,0.0,0.0
image_6.png,3.8770083572731977,0.0,3.463534343906834,0.0,0.0,-179.4861447939619,0.0,0.0,0.0,0.0,0.0,0.0
image_7.png,-4.05877563914483,0.0,1.579765176629124,0.0,0.0,-179.4814320643965,0.0,0.0,0.0,0.0,0.0,0.0
image_8.png,-3.0637670959750354,0.0,2.0681500527308185,0.0,0.0,-179.36202866863752,0.0,0.0,0.0,0.0,0.0,0.0
image_9.png,1.0639321412792435,0.0,4.211402761643329,0.0,0.0,-179.27609411668027,0.0,0.0,0.0,0.0,0.0,0.0
image_10.png,-1.577586917953874,0.0,4.545121929106121,0.0,0.0,-179.25896194900977,0.0,0.0,0.0,0.0,0.0,0.0
image_11.png,0.0634291932380417,0.0,3.0631009998444854,0.0,0.0,-179.20207401526147,0.0,0.0,0.0,0.0,0.0,0.0
image_12.png,-0.1648187257254125,0.0,3.698286445147736,0.0,0.0,-179.1055381177917,0.0,0.0,0.0,0.0,0.0,0.0
image_13.png,2.536800891297916,0.0,3.865168793056583,0.0,0.0,-179.06963862632995,0.0,0.0,0.0,0.0,0.0,0.0
image_15.png,-2.682983735287955,0.0,2.5785305605493245,0.0,0.0,-179.00936620123315,0.0,0.0,0.0,0.0,0.0,0.0
image_16.png,2.1218540715136296,0.0,2.8818537592936484,0.0,0.0,-178.99473114028908,0.0,0.0,0.0,0.0,0.0,0.0
image_17.png,2.988539235655333,0.0,4.295024694065329,0.0,0.0,-178.93945400905227,0.0,0.0,0.0,0.0,0.0,0.0
image_18.png,0.4260102012024056,0.0,1.4247361450066398,0.0,0.0,-178.93086589180697,0.0,0.0,0.0,0.0,0.0,0.0
image_19.png,-4.1287070029845925,0.0,2.3309443358220228,0.0,0.0,-178.9230557026104,0.0,0.0,0.0,0.0,0.0,0.0
image_20.png,-4.05894995921599,0.0,3.892457614066173,0.0,0.0,-178.7082215985226,0.0,0.0,0.0,0.0,0.0,0.0
image_23.png,1.148152219392081,0.0,4.291944030028825,0.0,0.0,-178.59919770939123,0.0,0.0,0.0,0.0,0.0,0.0
image_24.png,2.290155103364921,0.0,1.6136878376810988,0.0,0.0,-178.56374332593046,0.0,0.0,0.0,0.0,0.0,0.0
image_27.png,-1.320825121821266,0.0,2.27871902577986,0.0,0.0,-178.24638438846213,0.0,0.0,0.0,0.0,0.0,0.0
image_28.png,-1.4089349234669992,0.0,4.818982653047434,0.0,0.0,-178.22281923962885,0.0,0.0,0.0,0.0,0.0,0.0
image_29.png,4.58740923056593,0.0,3.0829197937621955,0.0,0.0,-178.1766040863975,0.0,0.0,0.0,0.0,0.0,0.0
image_31.png,-0.761449514418203,0.0,1.6900828138406174,0.0,0.0,-178.0752617016264,0.0,0.0,0.0,0.0,0.0,0.0
image_32.png,-2.597377988487275,0.0,3.126286770057107,0.0,0.0,-178.0554631875991,0.0,0.0,0.0,0.0,0.0,0.0
image_34.png,-1.987108123572772,0.0,4.353397983386459,0.0,0.0,-178.00855508270763,0.0,0.0,0.0,0.0,0.0,0.0
image_35.png,1.277347561952844,0.0,3.243152925356535,0.0,0.0,-177.9478317063593,0.0,0.0,0.0,0.0,0.0,0.0
image_36.png,-3.126390985736772,0.0,2.338190704438749,0.0,0.0,-177.94774073093745,0.0,0.0,0.0,0.0,0.0,0.0
image_37.png,-0.3890599969664263,0.0,1.9633691690468007,0.0,0.0,-177.94443934397776,0.0,0.0,0.0,0.0,0.0,0.0
image_39.png,-4.63308582130587,0.0,3.5268960417404784,0.0,0.0,-177.79729708603938,0.0,0.0,0.0,0.0,0.0,0.0
image_40.png,2.9915856421672355,0.0,4.706403188238697,0.0,0.0,-177.72238744445633,0.0,0.0,0.0,0.0,0.0,0.0
image_42.png,-2.86228714575138,0.0,4.223372045430985,0.0,0.0,-177.68845643273772,0.0,0.0,0.0,0.0,0.0,0.0
image_43.png,-4.235132309697146,0.0,3.0426089855165683,0.0,0.0,-177.64732676459363,0.0,0.0,0.0,0.0,0.0,0.0
