sensor_image,x,y,z,Rx,Ry,Rz,dx,dy,dz,dRx,dRy,dRz
image_1.png,0.48813503927324753,0.0,3.993071925158795,22.165536314747563,-1.1928020912614217,34.308297429471835,-1.6622612545143343,-1.8261902662127494,0.0,0.0,0.0,-3.0256659069170033
image_2.png,2.151893663724195,0.0,1.7208108292651603,0.2730235664520854,13.209038654918988,2.809892797277975,3.604122130172953,1.8396093309315864,0.0,0.0,0.0,-1.725143133494662
image_3.png,1.027633760716439,0.0,2.556092578129931,-3.70804860360959,-1.8334114836198105,33.12517475292316,-0.5173062455327415,-2.9189155347214553,0.0,0.0,0.0,0.5656509945365942
image_4.png,0.4488318299689684,0.0,1.1504007262592504,8.21674671194891,-4.727021791394354,24.980315916449044,-3.8674145216565265,0.8170793719672189,0.0,0.0,0.0,-1.2300453697688942
image_5.png,-0.7634520066109527,0.0,1.0471509567228972,2.076862502929108,19.984275959576983,42.2389005946236,-0.04776643287239667,-0.920946204032434,0.0,0.0,0.0,-1.4593714532824498
image_6.png,1.4589411306665614,0.0,4.985071486539377,9.3169099515854,-19.379166935628408,38.314270778665346,1.5032233912155597,-1.9686267939091284,0.0,0.0,0.0,2.8799800096453723
image_7.png,-0.6241278873730751,0.0,2.9527866322217475,4.034592811713939,-23.20334448203389,-29.765195299622157,-2.3582804547232907,0.13797307381023408,0.0,0.0,0.0,-0.17114554806216287
image_8.png,3.917730007820797,0.0,2.48809905588768,16.30271755611927,8.55284059186112,7.1967614510372755,0.8967524956351167,1.0473418740627596,0.0,0.0,0.0,2.2941557882703325
image_9.png,4.636627605010293,0.0,1.7846883782559133,-19.816149663790767,8.522531389468122,-42.42929580529765,3.9000755770974225,2.387549789513057,0.0,0.0,0.0,2.515974413495571
image_10.png,-1.1655848117422227,0.0,4.228768980354185,10.441381870394686,20.968993271366177,16.945570119183344,-4.586657056170368,1.0963031021563332,0.0,0.0,0.0,4.525754055550797
image_11.png,2.917250380826646,0.0,3.823010878120592,-11.598276880696469,11.296035146861877,3.735495801940594,2.1171531875546035,-0.22222640013827422,0.0,0.0,0.0,-3.979716545098672
image_12.png,0.28894919752904435,0.0,1.0062247917185285,-22.972108020850687,2.915213657762467,-32.149669147871116,4.1676797504028675,-1.4753706404015712,0.0,0.0,0.0,4.206293428571019
image_13.png,0.6804456109393229,0.0,4.084906692160946,-5.261258258942707,18.11761485628724,14.976550019801515,2.919572396076748,-2.512359186882751,0.0,0.0,0.0,-2.6596223935908525
image_14.png,4.25596638292661,0.0,1.4459309806028395,-11.983284452926268,20.65162021062705,-11.961952801995913,0.7233390071028175,2.023591034273732,0.0,0.0,0.0,-0.4118195056734866
image_15.png,-4.289639418021131,0.0,4.794530720736132,5.916195142701863,7.141591411319942,-36.486754122263434,0.41532032213731124,3.0503562091604275,0.0,0.0,0.0,0.6893979827502132
image_16.png,-4.1287070029845925,0.0,2.3309443358220228,11.718261170943384,-9.092396886939564,-44.7307639256526,2.4841609958594715,4.185425205227232,0.0,0.0,0.0,2.4978381716007236
image_17.png,-4.797816025596743,0.0,2.8044111013060444,-13.123378519242829,9.704446491843141,9.568777589827683,-0.2671557530438562,0.5233686801032763,0.0,0.0,0.0,3.6303410768761974
