sensor_image,x,y,z,Rx,Ry,Rz,dx,dy,dz,dRx,dRy,dRz
image_1.png,0.0,0.0,2.2471835279764103,-13.491644935643352,-7.059329026310824,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_2.png,0.0,0.0,2.3526358073473825,7.588796921998865,8.7443704267646,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_3.png,0.0,0.0,4.506020981266364,-5.080038079412802,11.213666919421229,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_4.png,0.0,0.0,4.909980558977788,-11.964401768741642,16.765530592121454,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_5.png,0.0,0.0,2.9425103837384916,16.858944663464293,14.673817774869606,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_6.png,0.0,0.0,1.2558210644839245,23.892463011984788,5.890531731152895,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_7.png,0.0,0.0,3.3456406647453067,-12.595562768751542,8.700843324417685,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_8.png,0.0,0.0,2.1269204230157963,21.75638694374589,12.409934060972303,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_9.png,0.0,0.0,4.140611648092551,-14.016602505135072,20.044063912089943,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_10.png,0.0,0.0,3.67966618636364,-13.065579053667989,19.63190619807843,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_11.png,0.0,0.0,4.718117267168762,-14.285804521003461,1.9601767881037897,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_12.png,0.0,0.0,1.0657185183658968,-11.06805670893071,-12.443531182689286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_13.png,0.0,0.0,1.4011757690619913,13.103590396578438,-10.695394465294164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_14.png,0.0,0.0,1.9633151196617873,-10.443027950105208,20.767431076883316,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_15.png,0.0,0.0,2.1685901071701954,1.7440021928173146,-13.919750862430675,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_16.png,0.0,0.0,4.847745514188916,-3.2727554746682315,11.933148658063335,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_17.png,0.0,0.0,3.3379042758230755,-0.6136542550453666,-0.6887875441734074,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_18.png,0.0,0.0,3.2087698796896262,-2.75304243958121,14.923765437222551,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_19.png,0.0,0.0,1.3336897417680742,-8.207667969827432,-21.983346060028506,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_20.png,0.0,0.0,4.614878958983734,9.886879444750372,-8.24552703526876,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_21.png,0.0,0.0,3.994654479402189,-15.632585779536647,-8.97887299460537,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_22.png,0.0,0.0,4.061301015227861,-24.07020334396054,-1.3591246523038052,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_23.png,0.0,0.0,4.846280618165994,-4.292850472133577,-9.172728248977798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_24.png,0.0,0.0,4.761727781011253,8.885978258941389,16.252273387315217,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_25.png,0.0,0.0,1.926806505884818,21.43014912045602,-11.069527844352455,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_26.png,0.0,0.0,4.7655108188259945,16.56440968175115,2.55285100594293,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_27.png,0.0,0.0,4.448766069686734,-1.4548371429463185,-12.143205282854185,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_28.png,0.0,0.0,1.3913779379761362,-14.474873696017365,-5.805196844547648,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_29.png,0.0,0.0,1.897268115898957,-17.846737386615043,16.511605250627944,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_30.png,0.0,0.0,3.045275930185824,3.6253502132178768,24.44082134565493,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_31.png,0.0,0.0,1.7593916476110318,-4.804944569261531,7.032582004084347,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_32.png,0.0,0.0,4.288470932776982,4.113536014811799,18.81633805268616,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_33.png,0.0,0.0,1.5476010867423957,-2.2336504144430287,-12.138449225935993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_34.png,0.0,0.0,2.47433842451847,13.801818832808982,-12.861410118745962,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_35.png,0.0,0.0,3.5578900655948944,-4.9114162098368634,-6.503380442602605,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_36.png,0.0,0.0,2.989565461994651,4.066177074651042,-15.711901889683999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_37.png,0.0,0.0,2.9134812281599523,5.09886384062605,4.524070271495012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_38.png,0.0,0.0,4.927317559273012,13.113263860818558,4.04369392917311,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_39.png,0.0,0.0,1.5925634437926601,6.06396593848383,7.73866342798566,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_40.png,0.0,0.0,2.3889340717288783,-5.045475710315966,-6.143399679798568,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_41.png,0.0,0.0,1.052947431035598,22.501822027357814,1.9052036003404325,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_42.png,0.0,0.0,3.4715067676700953,-4.178477901420148,-22.558882749927783,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_43.png,0.0,0.0,4.395774221251672,-14.628902977437686,7.176258710698741,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_44.png,0.0,0.0,2.172081138031187,-5.171036949017877,7.6914132302519205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_45.png,0.0,0.0,4.497151866499788,-12.651773467235182,19.296978395605198,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_46.png,0.0,0.0,3.5217917474671645,-13.874370648159472,-17.26288206317736,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_47.png,0.0,0.0,4.196810349409567,3.9643427357609053,17.05816304667391,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_48.png,0.0,0.0,4.797275289662726,11.0404513896071,7.784498234694302,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_49.png,0.0,0.0,2.4224509513998225,-0.18853346157637588,13.624643030077877,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_50.png,0.0,0.0,2.9522251225958183,-10.069495324955666,-14.683904871977068,0.0,0.0,0.0,0.0,0.0,0.0,0.0
